Fruit,Temp,Humid (%),Light (Fux),CO2 (pmm),Class
Pineapple,22,95,13.57421101,330,Good
Tomato,25,95,7.313168177,189,Good
Tomato,25,95,13.12676612,373,Bad
Orange,22,95,7.044707922,346,Good
Pineapple,25,95,11.14266773,297,Bad
Pineapple,25,95,9.987371503,298,Bad
Banana,26,94,18.89654455,401,Good
Tomato,25,95,12.83585424,302,Bad
Tomato,23,92,10.70460698,360,Good
Orange,23,95,16.02789778,259,Bad
Orange,22,95,6.698275399,250,Good
Tomato,22,92,11.862037,353,Good
Banana,26,90,20.17964285,389,Good
Banana,24,95,12.76402932,258,BAD
Banana,25,87,13.65010619,339,Good
Orange,24,95,14.91822038,353,Bad
Banana,25,87,13.57421101,339,Good
Orange,24,95,15.08413665,361,Bad
Banana,26,90,19.85095108,297,Good
Orange,23,95,5.182587061,341,Good
Orange,23,95,14.67251295,216,Bad
Tomato,24,95,13.42356205,367,Bad
Tomato,24,81,8.214906999,402,Good
Tomato,26,93,6.529850053,401,Good
Pineapple,23,89,12.83585424,348,Good
Orange,24,95,15.76515749,461,Bad
Banana,24,95,19.42099897,303,BAD
Tomato,24,95,12.83585424,306,Bad
Banana,25,95,16.29477154,273,BAD
Orange,24,95,14.83589827,381,Bad
Orange,23,95,5.042126986,360,Good
Orange,23,95,15.50647254,253,Bad
Pineapple,25,95,11.07916988,321,Bad
Tomato,24,95,14.35070581,311,Bad
Tomato,23,89,9.531728808,366,Good
Banana,25,86,13.42356205,347,Good
Banana,26,95,16.84124175,313,Good
Tomato,23,90,13.05349201,327,Good
Tomato,24,95,12.13341843,291,Bad
Tomato,25,95,15.50647254,320,Bad
Orange,24,95,14.83589827,428,Bad
Banana,26,91,20.17964285,380,Good
Orange,22,95,7.358649263,357,Good
Orange,24,95,16.11639251,415,Bad
Pineapple,25,95,10.16280412,289,Bad
Pineapple,22,95,12.98058343,326,Good
Orange,22,95,8.214906999,174,Good
Tomato,24,95,11.46485093,283,Bad
Banana,24,95,12.41021712,253,BAD
Tomato,24,89,8.0671142,292,Good
Tomato,23,92,9.700549236,362,Good
Tomato,25,95,12.83585424,381,Bad
Tomato,24,95,12.90803823,386,Bad
Tomato,22,93,11.27059687,353,Good
Tomato,24,95,12.83585424,362,Bad
Tomato,23,88,7.0889296,286,Good
Pineapple,25,95,11.39978246,316,Bad
Tomato,25,95,15.67848238,325,Bad
Tomato,25,93,6.529850053,394,Good
Banana,26,91,19.85095108,300,Good
Orange,23,95,9.147105109,199,Good
Tomato,25,95,15.42113219,396,Bad
Tomato,26,91,6.956882353,402,Good
Tomato,23,95,11.59594835,373,Good
Orange,24,95,14.91822038,363,Bad
Pineapple,23,95,12.98058343,342,Good
Tomato,23,94,11.27059687,395,Good
Pineapple,23,95,12.76402932,336,Good
Orange,23,95,16.11639251,259,Bad
Pineapple,24,95,14.1136139,303,Good
Tomato,24,95,12.90803823,304,Bad
Orange,22,95,7.683058499,299,Good
Tomato,24,95,12.76402932,301,Bad
Tomato,23,88,8.0671142,294,Good
Orange,22,95,8.264637967,177,Good
Banana,24,95,12.48027818,247,BAD
Orange,23,95,8.264637967,177,Good
Banana,26,90,20.06947764,297,Good
Orange,22,95,7.000692513,285,Good
Tomato,23,89,8.31460431,292,Good
Pineapple,25,95,10.52137857,396,Bad
Tomato,23,90,12.62144823,316,Good
Banana,24,95,17.02725828,249,BAD
Tomato,24,95,16.11639251,341,Bad
Tomato,24,95,12.55068787,306,Bad
Pineapple,24,95,14.1136139,305,Good
Banana,24,95,14.03538213,241,BAD
Tomato,23,92,9.700549236,360,Good
Pineapple,25,95,9.814452454,322,Bad
Orange,23,95,8.214906999,177,Good
Pineapple,25,95,11.20647613,297,Bad
Tomato,25,95,15.59225501,319,Bad
Orange,22,95,5.886678992,251,Good
Orange,23,95,14.75399666,214,Bad
Orange,22,95,6.613669965,248,Good
Tomato,24,93,11.27059687,378,Good
Tomato,22,92,11.07916988,356,Good
Orange,24,95,15.25176672,375,Bad
Orange,23,95,6.529850053,254,Good
Pineapple,24,95,14.1136139,334,Good
Tomato,22,92,10.28117628,363,Good
Tomato,22,92,14.27127328,320,Good
Pineapple,22,90,12.62144823,330,Good
Tomato,24,89,8.165410187,290,Good
Tomato,24,89,13.57421101,402,Good
Orange,22,95,7.969740423,178,Good
Pineapple,24,95,14.03538213,325,Good
Pineapple,25,95,10.16280412,291,Bad
Tomato,23,88,7.636059339,292,Good
Tomato,25,95,16.02789778,321,Bad
Orange,23,95,6.613669965,252,Good
Banana,24,86,13.57421101,345,Good
Tomato,24,95,11.92938136,279,Bad
Banana,26,95,16.38466179,312,Good
Tomato,22,94,12.55068787,346,Good
Pineapple,25,95,10.22184745,370,Bad
Tomato,22,91,13.65010619,335,Good
Banana,26,94,15.08413665,311,Good
Orange,22,95,4.636126276,335,Good
Banana,25,86,13.57421101,341,Good
Pineapple,22,95,12.69256136,341,Good
Banana,25,95,16.38466179,264,BAD
Orange,22,95,9.420521035,385,Good
Orange,22,95,4.47356027,331,Good
Tomato,23,91,8.465927903,360,Good
Tomato,23,89,7.873279406,299,Good
Orange,24,95,15.08413665,363,Bad
Pineapple,25,95,9.987371503,311,Bad
Pineapple,25,95,11.27059687,296,Bad
Banana,26,89,19.52760946,382,Good
Pineapple,25,95,9.8718154,337,Bad
Orange,21,94,7.777721829,375,Good
Tomato,24,82,8.31460431,140,Good
Tomato,23,91,8.31460431,364,Good
Banana,25,87,14.1136139,330,Good
Banana,25,95,16.02789778,261,BAD
Orange,23,95,4.870193845,354,Good
Orange,24,95,14.59144457,376,Bad
Tomato,23,90,12.90803823,333,Good
Orange,22,95,7.358649263,361,Good
Pineapple,25,95,10.04556771,310,Bad
Pineapple,25,95,11.07916988,303,Bad
Tomato,25,95,15.85228317,317,Bad
Tomato,23,89,12.41021712,340,Good
Orange,23,95,19.74258151,281,Bad
Pineapple,22,95,12.69256136,335,Good
Tomato,24,90,12.83585424,329,Good
Orange,22,95,7.133358572,291,Good
Orange,24,95,15.85228317,382,Bad
Tomato,26,94,6.283027997,387,Good
Banana,24,95,18.58861217,256,BAD
Tomato,24,95,12.90803823,304,Bad
Pineapple,22,95,13.42356205,347,Good
Tomato,26,84,8.364807255,418,Good
Pineapple,25,95,11.14266773,322,Bad
Orange,22,95,4.870193845,346,Good
Tomato,24,76,17.12100442,465,Good
Orange,23,95,14.59144457,213,Bad
Orange,24,95,15.93986231,412,Bad
Orange,22,95,6.740875089,257,Good
Tomato,24,95,16.11639251,345,Bad
Tomato,25,95,15.42113219,402,Bad
Orange,23,95,14.67251295,215,Bad
Orange,23,95,19.85095108,360,Bad
Pineapple,25,95,10.10404473,292,Bad
Pineapple,25,95,11.33503171,453,Bad
Pineapple,25,95,14.19224347,405,Bad
Orange,23,95,8.415248038,167,Good
Tomato,25,95,15.85228317,311,Bad
Orange,23,95,4.938486566,343,Good
Banana,25,86,13.27441976,350,Good
Pineapple,25,95,10.52137857,450,Bad
Banana,26,90,20.17964285,387,Good
Orange,24,95,19.63480231,270,Bad
Pineapple,23,95,12.83585424,337,Good
Tomato,23,89,8.0671142,301,Good
Pineapple,25,95,10.28117628,364,Bad
Orange,22,95,8.775098629,192,Good
Pineapple,23,95,13.12676612,337,Good
Tomato,23,89,7.921396405,292,Good
Tomato,23,89,9.365314571,350,Good
Pineapple,22,83,12.69256136,341,Good
Tomato,24,89,8.165410187,290,Good
Banana,26,95,20.29041491,392,Good
Pineapple,22,95,12.62144823,319,Good
Tomato,26,87,7.542720421,390,Good
Orange,23,95,4.702223982,353,Good
Tomato,23,89,7.683058499,297,Good
Orange,22,95,8.88012605,378,Good
Tomato,25,95,15.67848238,310,Bad
Banana,24,95,16.56585884,253,BAD
Orange,22,95,6.202275223,251,Good
Pineapple,23,95,12.76402932,349,Good
Pineapple,24,95,14.19224347,319,Good
Tomato,24,95,13.05349201,304,Bad
Orange,22,95,7.000692513,346,Good
Orange,23,95,14.75399666,419,Bad
Orange,23,95,4.938486566,346,Good
Tomato,25,95,15.16773612,311,Bad
Orange,23,89,16.11639251,257,Bad
Orange,22,95,6.698275399,259,Good
Orange,22,95,6.740875089,255,Good
Banana,26,90,19.31496687,390,Good
Orange,23,95,9.757364232,183,Good
Orange,22,95,6.242557594,244,Good
Orange,22,95,5.886678992,266,Good
Tomato,23,87,6.323687334,288,Good
Pineapple,24,95,11.59594835,430,Bad
Pineapple,25,95,11.39978246,294,Bad
Pineapple,25,95,9.987371503,314,Bad
Banana,25,87,14.1136139,316,Good
Tomato,22,89,12.69256136,335,Good
Tomato,23,90,15.00096563,168,Good
Tomato,25,95,12.76402932,305,Bad
Tomato,23,91,8.264637967,363,Good
Orange,22,95,8.568009903,384,Good
Tomato,22,90,12.98058343,322,Good
Pineapple,24,95,14.03538213,310,Good
Orange,23,95,8.619414571,192,Good
Banana,26,94,14.91822038,305,Good
Tomato,23,90,12.83585424,323,Good
Orange,23,95,15.00096563,412,Bad
Tomato,24,90,12.90803823,337,Good
Orange,23,95,15.76515749,251,Bad
Pineapple,23,90,12.69256136,352,Good
Pineapple,24,95,14.19224347,316,Good
Tomato,24,95,14.75399666,315,Bad
Tomato,24,93,11.39978246,371,Good
Tomato,24,95,11.59594835,376,Good
Tomato,23,92,10.22184745,359,Good
Tomato,23,90,12.90803823,323,Good
Pineapple,23,95,12.83585424,352,Good
Orange,24,95,15.16773612,393,Bad
Orange,22,95,7.267899623,354,Good
Pineapple,24,95,13.27441976,418,Bad
Orange,23,94,5.545397326,347,Good
Orange,23,95,15.25176672,251,Bad
Orange,22,95,5.886678992,256,Good
Orange,23,95,14.83589827,391,Bad
Pineapple,24,95,14.1136139,306,Good
Tomato,23,89,10.34079221,360,Good
Orange,23,95,15.25176672,253,Bad
Orange,23,95,14.51078894,217,Bad
Orange,23,95,16.20534945,257,Bad
Orange,23,95,15.00096563,357,Bad
Orange,22,90,7.000692513,272,Good
Tomato,22,93,12.76402932,355,Good
Orange,22,95,6.48823229,254,Good
Tomato,23,90,12.55068787,330,Good
Orange,23,95,15.85228317,259,Bad
Pineapple,23,95,12.76402932,364,Good
Banana,25,87,13.80304952,327,Good
Tomato,23,90,15.33623116,155,Good
Tomato,22,93,11.862037,355,Good
Orange,23,95,15.85228317,258,Bad
Tomato,23,90,12.41021712,328,Good
Orange,23,95,8.516848104,186,Good
Orange,24,95,15.00096563,378,Bad
Banana,26,94,15.50647254,305,Good
Orange,22,95,6.956882353,354,Good
Orange,22,95,9.039550676,179,Good
Orange,22,95,6.202275223,258,Good
Tomato,25,95,13.3488037,369,Bad
Banana,25,95,16.29477154,128,BAD
Tomato,25,95,7.730278953,195,Good
Tomato,24,95,12.69256136,303,Bad
Tomato,23,89,7.404343951,294,Good
Pineapple,24,95,14.43054353,351,Good
Orange,23,95,8.0671142,173,Good
Tomato,23,91,8.364807255,362,Good
Tomato,25,95,13.57421101,374,Bad
Tomato,24,89,8.116146322,289,Good
Pineapple,24,95,13.95754575,324,Good
Tomato,23,89,12.62144823,352,Good
Tomato,25,93,6.655874013,407,Good
Tomato,27,76,8.568009903,359,Good
Tomato,24,95,12.90803823,304,Bad
Banana,26,89,19.20950925,377,Good
Orange,22,95,9.255689372,389,Good
Tomato,26,88,7.313168177,400,Good
Orange,23,95,15.00096563,220,Bad
Pineapple,25,95,10.16280412,291,Bad
Orange,24,95,19.74258151,272,Bad
Orange,23,95,16.11639251,201,Bad
Tomato,24,89,8.165410187,290,Good
Orange,23,95,14.67251295,390,Bad
Tomato,25,95,12.76402932,301,Bad
Orange,23,95,16.38466179,245,Bad
Orange,23,95,19.95991509,352,Bad
Pineapple,25,95,10.04556771,298,Bad
Tomato,24,95,14.75399666,318,Bad
Pineapple,23,81,12.62144823,337,Good
Tomato,23,93,11.01598084,383,Good
Orange,23,95,16.02789778,256,Bad
Banana,26,90,18.38606989,390,Good
Pineapple,25,95,9.255689372,324,Bad
Tomato,23,88,7.404343951,290,Good
Pineapple,24,95,13.88010234,321,Good
Banana,24,95,19.20950925,286,BAD
Tomato,25,95,7.730278953,203,Good
Tomato,25,95,15.50647254,324,Bad
Pineapple,23,93,12.76402932,348,Good
Banana,24,95,14.91822038,266,BAD
Tomato,23,90,12.90803823,321,Good
Orange,24,95,14.67251295,388,Bad
Orange,22,95,8.364807255,377,Good
Pineapple,25,95,10.04556771,294,Bad
Tomato,26,91,6.869873736,404,Good
Tomato,23,89,8.516848104,362,Good
Tomato,25,95,12.62144823,307,Bad
Banana,26,86,18.38606989,389,Good
Tomato,24,95,12.69256136,306,Bad
Pineapple,25,95,11.07916988,304,Bad
Orange,23,95,19.85095108,348,Bad
Tomato,23,92,11.01598084,351,Good
Orange,24,85,4.441500903,327,Good
Orange,22,95,5.076997025,290,Good
Banana,24,95,20.62641439,313,Good
Orange,23,95,16.11639251,257,Bad
Pineapple,25,95,11.33503171,295,Bad
Banana,26,90,20.40179801,373,Good
Tomato,22,91,13.12676612,332,Good
Banana,26,95,15.42113219,311,Good
Tomato,24,95,12.13341843,286,Bad
Banana,26,94,15.50647254,302,Good
Pineapple,25,95,10.82824911,451,Bad
Orange,22,95,8.722957641,190,Good
Orange,23,95,15.25176672,390,Bad
Orange,23,95,20.06947764,344,Bad
Orange,22,95,6.529850053,249,Good
Tomato,25,95,12.90803823,376,Bad
Orange,23,95,4.972872478,340,Good
Pineapple,25,95,8.933015125,436,Bad
Pineapple,23,95,12.48027818,326,Good
Tomato,23,89,7.825388265,298,Good
Tomato,23,88,7.542720421,289,Good
Pineapple,23,95,12.20210529,317,Good
Pineapple,25,95,13.42356205,405,Bad
Banana,25,87,19.00030193,402,Good
Orange,23,95,15.50647254,252,Bad
Orange,24,95,14.67251295,252,Bad
Pineapple,22,95,12.62144823,335,Good
Pineapple,22,95,12.69256136,322,Good
Pineapple,25,95,9.987371503,346,Bad
Tomato,25,95,15.33623116,318,Bad
Tomato,22,93,12.34050263,350,Good
Orange,23,95,4.972872478,342,Good
Pineapple,25,95,10.04556771,352,Bad
Pineapple,23,95,12.76402932,331,Good
Tomato,24,95,16.56585884,360,Bad
Orange,23,95,6.571662296,255,Good
Pineapple,25,95,9.929454577,345,Bad
Tomato,25,95,15.76515749,313,Bad
Orange,23,95,15.33623116,395,Bad
Pineapple,23,92,12.83585424,345,Good
Pineapple,23,82,12.55068787,346,Good
Banana,26,90,19.00030193,397,Good
Banana,25,89,19.10462223,386,Good
Orange,23,95,14.83589827,368,Bad
Tomato,23,89,8.116146322,302,Good
Tomato,25,95,15.33623116,316,Bad
Orange,22,95,5.042126986,308,Good
Tomato,24,89,13.49869706,401,Good
Pineapple,25,95,11.39978246,423,Bad
Orange,24,95,16.56585884,202,Bad
Tomato,24,89,13.49869706,391,Good
Tomato,23,92,9.929454577,359,Good
Tomato,24,95,12.90803823,305,Bad
Orange,24,95,15.76515749,254,Bad
Tomato,24,95,11.99705843,371,Good
Banana,24,95,12.62144823,253,BAD
Pineapple,25,95,14.35070581,404,Bad
Orange,24,95,15.00096563,361,Bad
Pineapple,24,95,14.19224347,315,Good
Orange,23,95,19.85095108,357,Bad
Orange,23,95,8.264637967,176,Good
Orange,23,95,14.35070581,214,Bad
Banana,26,90,20.40179801,296,Good
Pineapple,23,95,12.76402932,340,Good
Tomato,26,91,7.044707922,394,Good
Banana,26,95,16.65717174,313,Good
Banana,24,95,12.27113269,254,BAD
Pineapple,25,95,11.53023895,429,Bad
Banana,24,95,16.47502321,250,BAD
Pineapple,23,95,12.83585424,344,Good
Pineapple,22,95,12.62144823,323,Good
Orange,22,95,5.695315198,312,Good
Banana,25,86,13.27441976,340,Good
Orange,24,95,14.75399666,378,Bad
Orange,23,95,16.93400512,247,Bad
Tomato,23,87,6.323687334,286,Good
Tomato,25,95,15.85228317,312,Bad
Orange,22,95,9.201267821,180,Good
Banana,25,95,14.83589827,265,BAD
Banana,24,95,19.52760946,318,Good
Orange,22,95,9.8718154,192,Good
Tomato,22,90,12.98058343,329,Good
Pineapple,25,95,9.929454577,288,Bad
Tomato,25,95,15.50647254,396,Bad
Orange,23,95,4.870193845,351,Good
Tomato,25,95,14.1136139,378,Bad
Tomato,25,95,15.85228317,325,Bad
Pineapple,23,95,12.83585424,345,Good
Orange,22,95,6.913276429,291,Good
Orange,22,95,7.044707922,348,Good
Orange,24,95,15.42113219,376,Bad
Tomato,26,94,6.405576451,401,Good
Tomato,25,95,12.69256136,304,Bad
Orange,24,95,14.91822038,366,Bad
Orange,23,95,19.95991509,337,Bad
Pineapple,23,95,14.35070581,343,Good
Banana,24,95,12.76402932,253,BAD
Pineapple,24,95,14.03538213,313,Good
Orange,24,95,15.33623116,399,Bad
Tomato,25,93,6.869873736,407,Good
Orange,24,95,15.00096563,381,Bad
Orange,23,95,8.933015125,196,Good
Orange,23,95,19.95991509,353,Bad
Orange,23,95,16.47502321,254,Bad
Tomato,23,89,12.62144823,340,Good
Pineapple,23,85,13.12676612,345,Good
Tomato,25,95,13.88010234,370,Bad
Tomato,24,95,12.62144823,300,Bad
Tomato,25,95,15.85228317,312,Bad
Orange,23,95,16.29477154,259,Bad
Pineapple,25,95,9.757364232,324,Bad
Banana,25,95,17.88911347,370,Good
Banana,24,95,12.76402932,253,BAD
Orange,24,95,15.42113219,374,Bad
Tomato,25,95,13.05349201,389,Bad
Tomato,25,95,15.42113219,380,Bad
Tomato,25,93,6.48823229,401,Good
Tomato,23,95,14.43054353,308,Bad
Tomato,25,95,15.25176672,381,Bad
Tomato,25,95,16.02789778,382,Bad
Tomato,25,93,6.283027997,392,Good
Orange,22,95,7.542720421,299,Good
Tomato,24,89,13.42356205,410,Good
Banana,26,88,18.89654455,400,Good
Pineapple,23,95,12.62144823,333,Good
Tomato,23,88,7.358649263,288,Good
Orange,23,95,15.08413665,255,Bad
Orange,22,95,6.571662296,259,Good
Pineapple,22,95,12.55068787,320,Good
Orange,24,95,19.31496687,272,Bad
Orange,24,95,18.89654455,268,Bad
Banana,24,95,12.55068787,256,BAD
Orange,22,95,6.913276429,293,Good
Banana,25,89,20.06947764,303,Good
Tomato,24,95,15.50647254,383,Bad
Orange,23,95,8.722957641,190,Good
Banana,24,95,12.69256136,256,BAD
Orange,22,95,5.582615631,309,Good
Banana,25,86,13.3488037,352,Good
Orange,23,95,4.768941936,352,Good
Orange,23,95,14.75399666,212,Bad
Orange,23,95,16.74896501,258,Bad
Pineapple,22,91,12.55068787,337,Good
Tomato,25,95,12.98058343,364,Bad
Banana,24,95,12.62144823,256,BAD
Tomato,24,95,16.56585884,368,Bad
Banana,24,95,12.48027818,251,BAD
Banana,25,87,13.88010234,337,Good
Banana,24,95,16.65717174,250,BAD
Orange,22,95,9.147105109,385,Good
Pineapple,25,95,10.46089174,445,Bad
Banana,25,89,20.17964285,393,Good
Orange,22,95,4.904260592,341,Good
Pineapple,24,95,13.88010234,309,Good
Orange,24,95,14.91822038,367,Bad
Pineapple,24,95,14.27127328,346,Good
Tomato,25,95,15.93986231,369,Bad
Tomato,22,93,11.862037,354,Good
Orange,23,95,18.08630257,383,Bad
Orange,23,95,14.83589827,428,Bad
Tomato,23,90,13.27441976,326,Good
Pineapple,24,95,14.03538213,294,Good
Orange,22,95,5.925488904,313,Good
Pineapple,22,93,12.83585424,327,Good
Tomato,22,92,9.757364232,356,Good
Orange,22,95,8.465927903,175,Good
Tomato,25,95,13.88010234,391,Bad
Orange,24,95,14.75399666,373,Bad
Pineapple,23,95,12.83585424,341,Good
Pineapple,25,95,10.10404473,438,Bad
Orange,23,95,15.08413665,377,Bad
Pineapple,25,95,11.07916988,318,Bad
Pineapple,22,80,12.13341843,336,Good
Banana,26,91,20.62641439,387,Good
Orange,24,95,15.00096563,378,Bad
Pineapple,25,95,10.04556771,303,Bad
Orange,23,95,14.91822038,216,Bad
Tomato,24,89,13.42356205,396,Good
Pineapple,24,95,14.35070581,247,Good
Orange,22,95,6.783674055,248,Good
Orange,23,95,17.30998858,247,Bad
Pineapple,25,95,10.16280412,292,Bad
Orange,22,95,6.740875089,240,Good
Banana,24,95,16.65717174,250,BAD
Banana,26,90,20.06947764,394,Good
Orange,23,95,19.74258151,293,Bad
Banana,26,90,19.10462223,378,Good
Tomato,24,89,13.72638492,390,Good
Orange,23,95,8.264637967,176,Good
Orange,23,95,16.47502321,245,Bad
Orange,23,95,19.74258151,339,Bad
Banana,24,95,16.56585884,248,BAD
Banana,24,95,16.93400512,253,BAD
Banana,25,86,12.69256136,337,Good
Orange,23,95,14.75399666,216,Bad
Orange,22,95,7.0889296,299,Good
Pineapple,23,95,12.83585424,350,Good
Orange,24,95,14.91822038,355,Bad
Tomato,24,95,12.13341843,288,Bad
Pineapple,23,87,12.62144823,347,Good
Banana,26,94,15.00096563,301,Good
Banana,26,93,18.7933463,395,Good
Pineapple,25,95,9.814452454,326,Bad
Orange,23,95,19.63480231,277,Bad
Banana,25,95,16.20534945,263,BAD
Orange,24,95,14.91822038,372,Bad
Orange,22,95,7.589280351,357,Good
Tomato,25,95,12.90803823,368,Bad
Banana,26,90,19.10462223,382,Good
Banana,24,95,19.10462223,287,BAD
Orange,22,95,7.044707922,349,Good
Orange,23,95,16.11639251,259,Bad
Tomato,23,90,12.62144823,317,Good
Orange,23,95,14.91822038,249,Bad
Tomato,24,95,16.02789778,342,Bad
Orange,23,95,4.836285621,346,Good
Tomato,23,87,6.122270991,289,Good
Orange,22,95,7.450253315,298,Good
Pineapple,22,89,12.76402932,336,Good
Orange,22,95,6.913276429,298,Good
Pineapple,24,95,14.1136139,306,Good
Orange,22,95,6.48823229,256,Good
Orange,22,95,7.404343951,351,Good
Tomato,24,95,16.47502321,357,Bad
Tomato,23,89,12.41021712,345,Good
Orange,23,95,15.93986231,260,Bad
Pineapple,24,95,13.80304952,398,Bad
Orange,23,95,15.08413665,368,Bad
Tomato,25,95,15.76515749,315,Bad
Pineapple,25,95,11.01598084,295,Bad
Tomato,25,95,15.93986231,309,Bad
Tomato,24,89,13.20040797,402,Good
Tomato,23,90,13.05349201,331,Good
Banana,24,95,17.12100442,253,BAD
Tomato,24,89,13.42356205,388,Good
Banana,24,95,12.90803823,252,BAD
Orange,23,95,19.95991509,341,Bad
Orange,23,95,7.450253315,299,Good
Orange,22,95,7.000692513,342,Good
Orange,23,95,4.870193845,341,Good
Tomato,24,89,8.165410187,290,Good
Tomato,23,89,8.364807255,300,Good
Orange,24,95,15.16773612,379,Bad
Orange,23,95,19.95991509,342,Bad
Orange,23,95,19.63480231,34,Bad
Banana,24,91,16.74896501,314,Good
Tomato,25,95,15.76515749,311,Bad
Banana,24,95,17.30998858,260,BAD
Banana,26,94,18.28561157,378,Good
Orange,24,95,15.00096563,372,Bad
Banana,26,95,14.1136139,313,Good
Pineapple,24,95,14.1136139,320,Good
Tomato,26,92,6.529850053,392,Good
Orange,23,95,16.56585884,256,Bad
Banana,24,95,19.00030193,284,BAD
Pineapple,25,95,10.34079221,365,Bad
Pineapple,25,95,10.95309884,305,Bad
Orange,22,95,7.000692513,250,Good
Tomato,22,94,13.65010619,349,Good
Pineapple,25,95,11.862037,348,Bad
Tomato,23,90,12.55068787,316,Good
Orange,23,95,19.95991509,349,Bad
Banana,25,86,12.34050263,344,Good
Tomato,24,94,11.46485093,360,Good
Orange,23,95,20.17964285,353,Bad
Orange,23,95,17.12100442,247,Bad
Banana,26,94,15.16773612,303,Good
Banana,24,95,18.08630257,254,BAD
Banana,24,90,16.29477154,317,Good
Orange,23,95,17.59724365,400,Bad
Tomato,23,89,12.62144823,336,Good
Tomato,23,89,7.825388265,290,Good
Orange,22,95,9.987371503,194,Good
Banana,24,95,12.98058343,256,BAD
Orange,24,95,18.69070341,269,Bad
Orange,23,95,19.85095108,355,Bad
Pineapple,25,95,10.95309884,449,Bad
Pineapple,25,95,9.929454577,316,Bad
Banana,25,86,13.57421101,348,Good
Banana,24,95,13.49869706,259,BAD
Orange,23,95,4.603308323,331,Good
Tomato,23,95,14.75399666,316,Bad
Tomato,23,92,13.88010234,338,Good
Pineapple,25,95,10.95309884,301,Bad
Tomato,23,91,8.264637967,362,Good
Tomato,25,95,12.83585424,363,Bad
Pineapple,23,95,12.69256136,339,Good
Tomato,24,89,13.80304952,403,Good
Banana,24,95,17.88911347,257,BAD
Banana,25,86,13.57421101,351,Good
Orange,22,95,6.956882353,288,Good
Banana,26,90,20.40179801,303,Good
Orange,23,95,8.775098629,193,Good
Pineapple,23,82,12.55068787,342,Good
Orange,23,95,6.783674055,250,Good
Pineapple,25,95,10.10404473,355,Bad
Pineapple,23,95,13.27441976,349,Good
Orange,23,95,14.91822038,210,Bad
Tomato,23,90,12.48027818,328,Good
Orange,24,95,17.88911347,258,Bad
Banana,26,94,15.42113219,310,Good
Tomato,23,89,7.404343951,288,Good
Banana,24,95,16.84124175,249,BAD
Pineapple,25,95,9.814452454,326,Bad
Tomato,24,95,14.35070581,307,Bad
Banana,26,95,17.30998858,312,Good
Pineapple,23,95,12.62144823,344,Good
Tomato,23,88,7.636059339,287,Good
Pineapple,22,95,12.83585424,328,Good
Orange,23,95,15.08413665,251,Bad
Pineapple,25,95,11.66198098,354,Bad
Orange,23,95,9.201267821,175,Good
Orange,22,95,6.48823229,256,Good
